Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,Total Energy,Binding Energy,Ligand SASA
GPX_Staphylococcus,aureus@GSH,0,80,1,1,-6516.3,-14.0067,0.48881
GPX_Staphylococcus,aureus@GSH,0,81,0,0,-6492.37,-11.943,0.489622
GPX_Staphylococcus,aureus@GSH,0,81,1,1,-6514.27,-10.1132,0.491563
GPX_Staphylococcus,aureus@GSH,0,82,0,0,-6486.58,-11.9697,0.488395
GPX_Staphylococcus,aureus@GSH,0,82,1,1,-6499.35,-9.44639,0.474185
GPX_Staphylococcus,aureus@GSH,0,83,0,0,-6496.97,-13.436,0.489812
GPX_Staphylococcus,aureus@GSH,0,83,1,1,-6519.61,-14.3048,0.490238
GPX_Staphylococcus,aureus@GSH,0,84,0,0,-6487.48,-9.92646,0.488641
GPX_Staphylococcus,aureus@GSH,0,84,1,1,-6513.55,-15.5447,0.489967
GPX_Staphylococcus,aureus@GSH,0,85,0,0,-6494.75,-9.98513,0.490137
GPX_Staphylococcus,aureus@GSH,0,85,1,1,-6518.66,-11.4612,0.493971
GPX_Staphylococcus,aureus@GSH,0,86,0,0,-6496.72,-9.97823,0.494983
GPX_Staphylococcus,aureus@GSH,0,86,1,1,-6519.59,-11.798,0.496653
GPX_Staphylococcus,aureus@GSH,0,87,0,0,-6492.75,-6.38122,0.50092
GPX_Staphylococcus,aureus@GSH,0,87,1,1,-6516.23,-10.5442,0.495751
GPX_Staphylococcus,aureus@GSH,0,88,0,0,-6499.62,-10.2107,0.49057
GPX_Staphylococcus,aureus@GSH,0,88,1,1,-6525.47,-12.4267,0.490901
GPX_Staphylococcus,aureus@GSH,0,89,0,0,-6492.72,-10.5049,0.495188
GPX_Staphylococcus,aureus@GSH,0,89,1,1,-6511.89,-13.1423,0.498958
GPX_Staphylococcus,aureus@GSH,0,90,0,0,-6493.33,-9.86387,0.489481
GPX_Staphylococcus,aureus@GSH,0,90,1,1,-6518.02,-11.577,0.488156
GPX_Staphylococcus,aureus@GSH,0,91,0,0,-6488.81,-11.2885,0.491209
GPX_Staphylococcus,aureus@GSH,0,91,1,1,-6511.88,-11.5301,0.49307
GPX_Staphylococcus,aureus@GSH,0,92,0,0,-6500.34,-9.25188,0.496699
GPX_Staphylococcus,aureus@GSH,0,92,1,1,-6526.21,-11.5249,0.495268
GPX_Staphylococcus,aureus@GSH,0,93,0,0,-6491.98,-12.2578,0.495407
GPX_Staphylococcus,aureus@GSH,0,93,1,1,-6516.09,-14.4624,0.49123
GPX_Staphylococcus,aureus@GSH,0,94,0,0,-6489.74,-3.58315,0.524099
GPX_Staphylococcus,aureus@GSH,0,94,1,1,-6512.87,-6.39953,0.520318
GPX_Staphylococcus,aureus@GSH,0,95,0,0,-6488.31,-9.09701,0.485895
GPX_Staphylococcus,aureus@GSH,0,95,1,1,-6516.66,-11.4801,0.48996
GPX_Staphylococcus,aureus@GSH,1,1,0,0,-6491.42,-14.8866,0.491292
GPX_Staphylococcus,aureus@GSH,1,1,1,1,-6507.35,-7.22868,0.513681
GPX_Staphylococcus,aureus@GSH,1,1,2,2,-6506.43,1.65707,0.489643
GPX_Staphylococcus,aureus@GSH,1,1,3,3,-6520.35,-14.8649,0.546146
GPX_Staphylococcus,aureus@GSH,1,1,4,4,-6518.32,-11.2373,0.591673
GPX_Staphylococcus,aureus@GSH,1,1,5,5,-6519.81,-16.351,0.482793
GPX_Staphylococcus,aureus@GSH,1,1,6,11,-6507.71,-3.31435,0.552546
GPX_Staphylococcus,aureus@GSH,1,1,7,14,-6528.15,-23.7884,0.499383
GPX_Staphylococcus,aureus@GSH,1,1,8,27,-6530.44,-29.0114,0.48571
GPX_Staphylococcus,aureus@GSH,1,1,9,29,-6530.01,-38.9825,0.472859
GPX_Staphylococcus,aureus@GSH,1,1,10,31,-6530.08,-31.2952,0.474756
GPX_Staphylococcus,aureus@GSH,1,1,11,34,-6528.58,-30.1716,0.483938
GPX_Staphylococcus,aureus@GSH,1,1,12,35,-6526.51,-25.8058,0.464782
GPX_Staphylococcus,aureus@GSH,1,1,13,37,-6533.81,-31.2776,0.470643
GPX_Staphylococcus,aureus@GSH,1,1,14,45,-6535.47,-36.6341,0.460051
GPX_Staphylococcus,aureus@GSH,1,1,15,57,-6537.46,-37.451,0.462168
GPX_Staphylococcus,aureus@GSH,1,1,16,66,-6534.45,-36.9639,0.468907
GPX_Staphylococcus,aureus@GSH,1,1,17,69,-6534.03,-34.5057,0.46766
GPX_Staphylococcus,aureus@GSH,1,2,0,0,-6489.63,-10.6655,0.500173
GPX_Staphylococcus,aureus@GSH,1,2,1,1,-6509.36,-6.34969,0.548723
GPX_Staphylococcus,aureus@GSH,1,2,2,5,-6524.13,-28.6109,0.490983
GPX_Staphylococcus,aureus@GSH,1,2,3,9,-6526.37,-35.8211,0.481298
GPX_Staphylococcus,aureus@GSH,1,2,4,17,-6528.64,-32.927,0.479113
GPX_Staphylococcus,aureus@GSH,1,2,5,19,-6530.39,-38.767,0.469104
GPX_Staphylococcus,aureus@GSH,1,2,6,21,-6543.78,-46.9223,0.461644
GPX_Staphylococcus,aureus@GSH,1,2,7,30,-6542.04,-42.1337,0.468597
GPX_Staphylococcus,aureus@GSH,1,2,8,33,-6543.07,-47.9584,0.458821
GPX_Staphylococcus,aureus@GSH,1,2,9,41,-6544.72,-50.1601,0.461998
GPX_Staphylococcus,aureus@GSH,1,2,10,45,-6545.74,-50.4415,0.457722
GPX_Staphylococcus,aureus@GSH,1,2,11,51,-6544.73,-47.3686,0.472543
GPX_Staphylococcus,aureus@GSH,1,2,12,53,-6546.77,-51.4422,0.459254
GPX_Staphylococcus,aureus@GSH,1,2,13,59,-6545.05,-49.931,0.460454
GPX_Staphylococcus,aureus@GSH,1,2,14,65,-6545.44,-50.4168,0.456333
GPX_Staphylococcus,aureus@GSH,1,2,15,74,-6546.86,-49.1736,0.463347
GPX_Staphylococcus,aureus@GSH,1,2,16,77,-6547.61,-49.7514,0.456555
GPX_Staphylococcus,aureus@GSH,1,3,0,0,-6499.1,-15.1199,0.492327
GPX_Staphylococcus,aureus@GSH,1,3,1,1,-6514.79,-5.18392,0.651321
GPX_Staphylococcus,aureus@GSH,1,3,2,2,-6519.36,-5.16048,0.640146
GPX_Staphylococcus,aureus@GSH,1,3,3,3,-6524.45,-5.93679,0.698727
GPX_Staphylococcus,aureus@GSH,1,3,4,4,-6526.49,-3.39546,0.700979
GPX_Staphylococcus,aureus@GSH,1,3,5,5,-6532.09,-6.90606,0.648404
GPX_Staphylococcus,aureus@GSH,1,3,6,8,-6528.32,-2.36185,0.653702
GPX_Staphylococcus,aureus@GSH,1,3,7,11,-6528.61,-1.18415,0.678751
GPX_Staphylococcus,aureus@GSH,1,3,8,12,-6529.41,-0.418261,0.688076
GPX_Staphylococcus,aureus@GSH,1,3,9,13,-6533.83,-2.93791,0.66496
GPX_Staphylococcus,aureus@GSH,1,3,10,15,-6532.12,-1.30689,0.58212
GPX_Staphylococcus,aureus@GSH,1,3,11,16,-6534.32,-3.36889,0.581171
GPX_Staphylococcus,aureus@GSH,1,3,12,19,-6532.28,-3.36915,0.576733
GPX_Staphylococcus,aureus@GSH,1,3,13,20,-6532.36,-6.30532,0.586031
GPX_Staphylococcus,aureus@GSH,1,3,14,22,-6532.81,-4.22487,0.620622
GPX_Staphylococcus,aureus@GSH,1,3,15,24,-6536.35,-7.73805,0.600176
GPX_Staphylococcus,aureus@GSH,1,3,16,26,-6537.27,-8.3925,0.591319
GPX_Staphylococcus,aureus@GSH,1,3,17,35,-6538.42,-6.10007,0.601871
GPX_Staphylococcus,aureus@GSH,1,3,18,36,-6537.09,-5.56118,0.603119
GPX_Staphylococcus,aureus@GSH,1,3,19,39,-6536.54,-6.06947,0.589815
GPX_Staphylococcus,aureus@GSH,1,3,20,49,-6537.27,-7.42869,0.583651
GPX_Staphylococcus,aureus@GSH,1,3,21,50,-6533.45,-1.72392,0.595978
GPX_Staphylococcus,aureus@GSH,1,3,22,51,-6534.39,-3.72536,0.668501
GPX_Staphylococcus,aureus@GSH,1,3,23,54,-6534.26,-3.13062,0.698946
GPX_Staphylococcus,aureus@GSH,1,3,24,55,-6534.58,-4.58636,0.646335
GPX_Staphylococcus,aureus@GSH,1,3,25,56,-6536.25,-5.15457,0.637712
GPX_Staphylococcus,aureus@GSH,1,3,26,57,-6539.97,-11.1998,0.58765
GPX_Staphylococcus,aureus@GSH,1,3,27,64,-6540.46,-9.72974,0.592952
GPX_Staphylococcus,aureus@GSH,1,3,28,78,-6540.23,-9.88718,0.623394
GPX_Staphylococcus,aureus@GSH,1,3,29,83,-6536.58,-7.02515,0.620306
GPX_Staphylococcus,aureus@GSH,1,3,30,84,-6537.07,-7.99258,0.60452
GPX_Staphylococcus,aureus@GSH,1,3,31,85,-6536.83,-6.45215,0.623539
GPX_Staphylococcus,aureus@GSH,1,3,32,87,-6536.11,-6.13613,0.613908
GPX_Staphylococcus,aureus@GSH,1,3,33,88,-6537.56,-7.06421,0.609285
GPX_Staphylococcus,aureus@GSH,1,3,34,91,-6533.57,-4.90086,0.599835
GPX_Staphylococcus,aureus@GSH,1,3,35,92,-6535.34,-4.63664,0.651247
GPX_Staphylococcus,aureus@GSH,1,3,36,93,-6537.85,-6.59529,0.597625
GPX_Staphylococcus,aureus@GSH,1,3,37,94,-6536.75,-4.5755,0.635789
GPX_Staphylococcus,aureus@GSH,1,3,38,97,-6537.68,-6.56097,0.571901
GPX_Staphylococcus,aureus@GSH,1,3,39,98,-6537.56,-3.95837,0.601533
GPX_Staphylococcus,aureus@GSH,1,3,40,99,-6540.82,-7.18492,0.58813
GPX_Staphylococcus,aureus@GSH,1,4,0,0,-6503.45,-14.1494,0.491589
GPX_Staphylococcus,aureus@GSH,1,4,1,1,-6529.55,-13.0218,0.523849
GPX_Staphylococcus,aureus@GSH,1,4,2,2,-6532.1,-13.1907,0.513643
GPX_Staphylococcus,aureus@GSH,1,4,3,7,-6534.64,-19.977,0.518477
GPX_Staphylococcus,aureus@GSH,1,4,4,8,-6533.99,-21.48,0.508195
GPX_Staphylococcus,aureus@GSH,1,4,5,9,-6537.16,-22.2828,0.509627
GPX_Staphylococcus,aureus@GSH,1,4,6,13,-6543.12,-30.8603,0.483246
GPX_Staphylococcus,aureus@GSH,1,4,7,15,-6542.97,-29.6388,0.483174
GPX_Staphylococcus,aureus@GSH,1,4,8,17,-6541.77,-27.6617,0.496541
GPX_Staphylococcus,aureus@GSH,1,4,9,33,-6544.25,-30.2392,0.49683
GPX_Staphylococcus,aureus@GSH,1,4,10,38,-6537.25,-25.4137,0.516828
GPX_Staphylococcus,aureus@GSH,1,4,11,42,-6537.09,-27.4383,0.504814
GPX_Staphylococcus,aureus@GSH,1,4,12,49,-6535.93,-29.131,0.495587
GPX_Staphylococcus,aureus@GSH,1,4,13,52,-6536.99,-27.1826,0.508517
GPX_Staphylococcus,aureus@GSH,1,4,14,56,-6537.34,-23.6703,0.52401
GPX_Staphylococcus,aureus@GSH,1,4,15,59,-6538.23,-25.4748,0.521451
GPX_Staphylococcus,aureus@GSH,1,4,16,60,-6538.11,-27.6269,0.512511
GPX_Staphylococcus,aureus@GSH,1,4,17,63,-6539.25,-25.8762,0.512792
GPX_Staphylococcus,aureus@GSH,1,4,18,78,-6539.2,-28.1409,0.495995
GPX_Staphylococcus,aureus@GSH,1,4,19,88,-6537.0,-25.6237,0.506701
GPX_Staphylococcus,aureus@GSH,1,4,20,89,-6543.89,-33.8425,0.467552
GPX_Staphylococcus,aureus@GSH,1,5,0,0,-6492.71,-7.20426,0.49105
GPX_Staphylococcus,aureus@GSH,1,5,1,1,-6526.83,-15.4407,0.485485
GPX_Staphylococcus,aureus@GSH,1,5,2,3,-6528.01,-12.7615,0.512527
GPX_Staphylococcus,aureus@GSH,1,5,3,4,-6528.02,-8.27369,0.555007
GPX_Staphylococcus,aureus@GSH,1,5,4,5,-6535.01,-12.3235,0.533991
GPX_Staphylococcus,aureus@GSH,1,5,5,7,-6535.57,-12.8757,0.539321
GPX_Staphylococcus,aureus@GSH,1,5,6,9,-6536.68,-14.3776,0.529192
GPX_Staphylococcus,aureus@GSH,1,5,7,11,-6542.67,-23.6499,0.50967
GPX_Staphylococcus,aureus@GSH,1,5,8,13,-6548.22,-35.5178,0.501938
GPX_Staphylococcus,aureus@GSH,1,5,9,21,-6551.14,-34.1828,0.49452
GPX_Staphylococcus,aureus@GSH,1,5,10,23,-6549.77,-35.0763,0.484077
GPX_Staphylococcus,aureus@GSH,1,5,11,25,-6542.15,-33.6062,0.516976
GPX_Staphylococcus,aureus@GSH,1,5,12,26,-6542.96,-32.6689,0.489635
GPX_Staphylococcus,aureus@GSH,1,5,13,28,-6545.31,-33.065,0.545799
GPX_Staphylococcus,aureus@GSH,1,5,14,29,-6549.37,-34.1447,0.504939
GPX_Staphylococcus,aureus@GSH,1,5,15,33,-6549.2,-37.7062,0.465176
GPX_Staphylococcus,aureus@GSH,1,5,16,39,-6548.57,-33.5104,0.467717
GPX_Staphylococcus,aureus@GSH,1,5,17,41,-6547.2,-38.7152,0.454147
GPX_Staphylococcus,aureus@GSH,1,5,18,50,-6535.83,-24.2234,0.51482
GPX_Staphylococcus,aureus@GSH,1,5,19,52,-6537.37,-22.4476,0.532495
GPX_Staphylococcus,aureus@GSH,1,5,20,53,-6543.08,-40.2395,0.46309
GPX_Staphylococcus,aureus@GSH,1,5,21,57,-6551.34,-35.5777,0.467548
