A0A075B6H9.pdb	A0A0C4DH41.pdb
A0A075B6H9.pdb	A0A0C4DH42.pdb
A0A075B6H9.pdb	A0A0C4DH43.pdb
A0A075B6H9.pdb	A0A0C4DH55.pdb
A0A075B6H9.pdb	A0A0C4DH67.pdb
A0A075B6H9.pdb	A0A0C4DH68.pdb
A0A075B6H9.pdb	A0A0C4DH69.pdb
A0A075B6H9.pdb	A0A0C4DH72.pdb
A0A075B6H9.pdb	A0A0C4DH73.pdb
A0A075B6H9.pdb	A0A0G2JMI3.pdb
A0A075B6H9.pdb	A0A0G2JS06.pdb
A0A075B6H9.pdb	A0A0J9YVY3.pdb
A0A075B6H9.pdb	A0A0J9YX35.pdb
A0A075B6H9.pdb	A0A1B0GX56.pdb
A0A075B6H9.pdb	A2NJV5.pdb
A0A075B6H9.pdb	P01593.pdb
A0A075B6H9.pdb	P01594.pdb
A0A075B6H9.pdb	P01597.pdb
A0A075B6H9.pdb	P01599.pdb
A0A075B6H9.pdb	P01601.pdb
A0A075B6H9.pdb	P01602.pdb
A0A075B6H9.pdb	P01611.pdb
A0A075B6H9.pdb	P01614.pdb
A0A075B6H9.pdb	P01615.pdb
A0A075B6H9.pdb	P01619.pdb
A0A075B6H9.pdb	P01624.pdb
A0A075B6H9.pdb	P01627.pdb
A0A075B6H9.pdb	P01638.pdb
A0A075B6H9.pdb	P01641.pdb
A0A075B6H9.pdb	P01642.pdb
A0A075B6H9.pdb	P01714.pdb
A0A075B6H9.pdb	P01721.pdb
A0A075B6H9.pdb	P01742.pdb
A0A075B6H9.pdb	P01743.pdb
A0A075B6H9.pdb	P01748.pdb
A0A075B6H9.pdb	P01749.pdb
A0A075B6H9.pdb	P01753.pdb
A0A075B6H9.pdb	P01754.pdb
A0A075B6H9.pdb	P01758.pdb
A0A075B6H9.pdb	P01762.pdb
A0A075B6H9.pdb	P01763.pdb
A0A075B6H9.pdb	P01764.pdb
A0A075B6H9.pdb	P01766.pdb
A0A075B6H9.pdb	P01767.pdb
A0A075B6H9.pdb	P01768.pdb
A0A075B6H9.pdb	P01772.pdb
A0A075B6H9.pdb	P01780.pdb
A0A075B6H9.pdb	P01782.pdb
A0A075B6H9.pdb	P01814.pdb
A0A075B6H9.pdb	P01817.pdb
A0A075B6H9.pdb	P01821.pdb
A0A075B6H9.pdb	P01825.pdb
A0A075B6H9.pdb	P03981.pdb
A0A075B6H9.pdb	P03982.pdb
A0A075B6H9.pdb	P03983.pdb
A0A075B6H9.pdb	P04210.pdb
A0A075B6H9.pdb	P04211.pdb
A0A075B6H9.pdb	P04430.pdb
A0A075B6H9.pdb	P04432.pdb
A0A075B6H9.pdb	P04433.pdb
A0A075B6H9.pdb	P06310.pdb
A0A075B6H9.pdb	P06312.pdb
A0A075B6H9.pdb	P06315.pdb
A0A075B6H9.pdb	P06327.pdb
A0A075B6H9.pdb	P0DP01.pdb
A0A075B6H9.pdb	P0DP02.pdb
A0A075B6H9.pdb	P0DP03.pdb
A0A075B6H9.pdb	P0DP04.pdb
A0A075B6H9.pdb	P0DP06.pdb
A0A075B6H9.pdb	P0DP07.pdb
A0A075B6H9.pdb	P0DP08.pdb
A0A075B6H9.pdb	P0DP09.pdb
A0A075B6H9.pdb	P0DSN7.pdb
A0A075B6H9.pdb	P0DTE1.pdb
A0A075B6H9.pdb	P0DTE2.pdb
A0A075B6H9.pdb	P0DTW3.pdb
A0A075B6H9.pdb	P18524.pdb
A0A075B6H9.pdb	P18525.pdb
A0A075B6H9.pdb	P18527.pdb
A0A075B6H9.pdb	P18528.pdb
A0A075B6H9.pdb	P18530.pdb
A0A075B6H9.pdb	P18531.pdb
A0A075B6H9.pdb	P18533.pdb
A0A075B6H9.pdb	P19181.pdb
A0A075B6H9.pdb	P23083.pdb
A0A075B6H9.pdb	P80748.pdb
A0A075B6H9.pdb	Q99603.pdb
A0A075B6H9.pdb	Q9UKI3.pdb
A0A084JZF2.pdb	A0A084JZF2.pdb
A0A084R1J2.pdb	A0A084R1J2.pdb
A0A096ZEC9.pdb	A0A096ZEC9.pdb
A0A0A0MRZ9.pdb	A0A0A0MRZ9.pdb
A0A0A0MRZ9.pdb	A0A075B6H7.pdb
A0A0A0MRZ9.pdb	A0A075B6I0.pdb
A0A0A0MRZ9.pdb	A0A075B6K4.pdb
A0A0A0MRZ9.pdb	A0A0B4J1V2.pdb
A0A0A0MRZ9.pdb	A0A0B4J1Y8.pdb
A0A0A0MRZ9.pdb	A0A0B4J274.pdb
A0A0A0MRZ9.pdb	A0A0C4DH26.pdb
A0A0A0MRZ9.pdb	A0A0C4DH38.pdb
A0A0A0MRZ9.pdb	A0A0C4DH59.pdb
A0A0A0MRZ9.pdb	A0A0J9YXX1.pdb
A0A0A0MRZ9.pdb	A0A0K0K1G6.pdb
A0A0A0MRZ9.pdb	A0A0K0K1G8.pdb
A0A0A0MRZ9.pdb	A0A1B0GX78.pdb
A0A0A0MRZ9.pdb	A0A578.pdb
A0A0A0MRZ9.pdb	A0A5B0.pdb
A0A0A0MRZ9.pdb	P01635.pdb
A0A0A0MRZ9.pdb	P01717.pdb
A0A0A0MRZ9.pdb	P01723.pdb
A0A0A0MRZ9.pdb	P01728.pdb
A0A0A0MRZ9.pdb	P01806.pdb
A0A0A0MRZ9.pdb	P01813.pdb
A0A0A0MRZ9.pdb	P01820.pdb
A0A0A0MRZ9.pdb	P01824.pdb
A0A0A0MRZ9.pdb	P06331.pdb
A0A0A0MRZ9.pdb	P18529.pdb
A0A0A0MRZ9.pdb	P19180.pdb
A0A0A0MS00.pdb	A0A0A0MS00.pdb
A0A0A0MS00.pdb	A0A075B6I4.pdb
A0A0A0MS00.pdb	A0A075B6I6.pdb
A0A0A0MS00.pdb	A0A075B6J2.pdb
A0A0A0MS00.pdb	A0A075B6J6.pdb
A0A0A0MS00.pdb	A0A075B6J9.pdb
A0A0A0MS00.pdb	A0A0B4J1U3.pdb
A0A0A0MS00.pdb	P01692.pdb
A0A0A0MS00.pdb	P01699.pdb
A0A0A0MS00.pdb	P01701.pdb
A0A0A0MS00.pdb	P01703.pdb
A0A0A0MS00.pdb	P01704.pdb
A0A0A0MS00.pdb	P01705.pdb
A0A0A0MS00.pdb	P01706.pdb
A0A0A0MS00.pdb	P01709.pdb
A0A0A0MS00.pdb	P01715.pdb
A0A0A2ILW0.pdb	A0A0A2ILW0.pdb
A0A0A2ILW0.pdb	A2RHZ5.pdb
A0A0A2ILW0.pdb	D4AY86.pdb
A0A0A2ILW0.pdb	P0C2T5.pdb
A0A0A2IRW3.pdb	A0A0A2IRW3.pdb
A0A0A2J621.pdb	A0A0A2J621.pdb
A0A0A2J621.pdb	A0A0A2JH00.pdb
A0A0A2J9B0.pdb	A0A0A2J9B0.pdb
A0A0A2JAR6.pdb	A0A0A2JAR6.pdb
A0A0A2JB06.pdb	A0A0A2JB06.pdb
A0A0A2JB06.pdb	D4AVW3.pdb
A0A0A2JFC6.pdb	A0A0A2JFC6.pdb
A0A0A2JQ23.pdb	A0A0A2JQ23.pdb
A0A0A2JT36.pdb	A0A0A2JT36.pdb
A0A0A2JVC2.pdb	A0A0A2JVC2.pdb
A0A0A2JVC2.pdb	F2SIK4.pdb
A0A0A2JVC2.pdb	G2WSX9.pdb
A0A0A2JY92.pdb	A0A0A2JY92.pdb
A0A0A2K2W7.pdb	A0A0A2K2W7.pdb
A0A0A2KE57.pdb	A0A0A2KE57.pdb
A0A0A2KMZ4.pdb	A0A0A2KMZ4.pdb
A0A0A6YYG2.pdb	A0A0A6YYG2.pdb
A0A0A6YYG2.pdb	A0A0B4J2E0.pdb
A0A0A6YYG2.pdb	A0A0K0K1E9.pdb
A0A0A6YYG2.pdb	A0A1B0GX51.pdb
A0A0A6YYG2.pdb	A0A1B0GX68.pdb
A0A0A6YYG2.pdb	A0A1B0GXF2.pdb
A0A0A6YYG2.pdb	P01733.pdb
A0A0A7LRQ7.pdb	A0A0A7LRQ7.pdb
A0A0C6E5D0.pdb	A0A0C6E5D0.pdb
A0A0C6E5D0.pdb	A0A075TR33.pdb
A0A0C6E5D0.pdb	A0A0C1BUX3.pdb
A0A0C6E5D0.pdb	A0A0E0RTV6.pdb
A0A0C6E5D0.pdb	A0A1B2CTB4.pdb
A0A0C6E5D0.pdb	A0A1S3YTK9.pdb
A0A0C6E5D0.pdb	A0A1S3ZQ17.pdb
A0A0C6E5D0.pdb	A0A1V6PBT1.pdb
A0A0C6E5D0.pdb	A0A7L8UYL4.pdb
A0A0C6E5D0.pdb	A1CFM2.pdb
A0A0C6E5D0.pdb	A2TBU3.pdb
A0A0C6E5D0.pdb	A7WPL6.pdb
A0A0C6E5D0.pdb	A8C7R9.pdb
A0A0C6E5D0.pdb	B3FWS5.pdb
A0A0C6E5D0.pdb	C5FTN2.pdb
A0A0C6E5D0.pdb	D4AS41.pdb
A0A0C6E5D0.pdb	D4B1Z7.pdb
A0A0C6E5D0.pdb	D4D448.pdb
A0A0C6E5D0.pdb	E1ACP9.pdb
A0A0C6E5D0.pdb	F1T161.pdb
A0A0C6E5D0.pdb	G0R6T3.pdb
A0A0C6E5D0.pdb	G2QDQ9.pdb
A0A0C6E5D0.pdb	G4MWA7.pdb
A0A0C6E5D0.pdb	L0E159.pdb
A0A0C6E5D0.pdb	L7WR40.pdb
A0A0C6E5D0.pdb	O64745.pdb
A0A0C6E5D0.pdb	P0CU32.pdb
A0A0C6E5D0.pdb	Q4WZ61.pdb
A0A0C6E5D0.pdb	Q5AR49.pdb
A0A0C6E5D0.pdb	Q9FI25.pdb
A0A0C6E5D0.pdb	Q9FKV2.pdb
A0A0C6E5D0.pdb	Q9SUC6.pdb
A0A0C6E5D0.pdb	S0DL65.pdb
A0A0C6E5D0.pdb	W6R4D7.pdb
A0A0D1CHL0.pdb	A0A0D1CHL0.pdb
A0A0E0SMA3.pdb	A0A0E0SMA3.pdb
A0A0E0SMA3.pdb	Q4W9V1.pdb
A0A0E4AET8.pdb	A0A0E4AET8.pdb
A0A0H2UNG0.pdb	A0A0H2UNG0.pdb
A0A0H2UNG0.pdb	A0A0H2ZL64.pdb
A0A0H2UNG0.pdb	Q9F930.pdb
A0A0H2URH7.pdb	A0A0H2URH7.pdb
A0A0H2URH7.pdb	Q5HLM5.pdb
A0A0H2V660.pdb	A0A0H2V660.pdb
A0A0H2V660.pdb	O51900.pdb
A0A0H2V660.pdb	P9WM38.pdb
A0A0H2V660.pdb	P9WM39.pdb
A0A0H2ZH52.pdb	A0A0H2ZH52.pdb
A0A0H2ZH52.pdb	A2RI77.pdb
A0A0H2ZH52.pdb	A2RI78.pdb
A0A0H2ZH52.pdb	A5VU86.pdb
A0A0H2ZH52.pdb	C0SP98.pdb
A0A0H2ZH52.pdb	P04285.pdb
A0A0H2ZH52.pdb	P08007.pdb
A0A0H2ZH52.pdb	P0A2U8.pdb
A0A0H2ZH52.pdb	P0A2U9.pdb
A0A0H2ZH52.pdb	P0A2V4.pdb
A0A0H2ZH52.pdb	P0A2V5.pdb
A0A0H2ZH52.pdb	P24137.pdb
A0A0H2ZH52.pdb	P26905.pdb
A0A0H2ZH52.pdb	P45051.pdb
A0A0H2ZH52.pdb	P72479.pdb
A0A0H2ZH52.pdb	P77622.pdb
A0A0H2ZH52.pdb	P77737.pdb
A0A0H2ZH52.pdb	Q07698.pdb
A0A0H2ZH52.pdb	Q2YJJ8.pdb
A0A0H2ZH52.pdb	Q2YK62.pdb
A0A0H2ZH52.pdb	Q577J4.pdb
A0A0H2ZH52.pdb	Q8FWP2.pdb
A0A0H2ZH52.pdb	Q8VQK7.pdb
A0A0H2ZH52.pdb	Q8YBN5.pdb
A0A0H2ZH52.pdb	Q8YDH0.pdb
A0A0H2ZH52.pdb	Q8YDH1.pdb
A0A0H3AFM6.pdb	A0A0H3AFM6.pdb
A0A0H3AIG7.pdb	A0A0H3AIG7.pdb
A0A0H3AIG7.pdb	Q9KN42.pdb
A0A0H3AIG7.pdb	Q9KS45.pdb
A0A0H3C9Q9.pdb	A0A0H3C9Q9.pdb
A0A0H3KZS3.pdb	A0A0H3KZS3.pdb
A0A0J9XL55.pdb	A0A0J9XL55.pdb
A0A0J9XL55.pdb	Q5BAP2.pdb
A0A0K8P6T7.pdb	A0A0K8P6T7.pdb
A0A0K8P6T7.pdb	D4Q9N1.pdb
A0A0K8P6T7.pdb	E9LVH8.pdb
A0A0K8P6T7.pdb	E9LVH9.pdb
A0A0K8P6T7.pdb	F7IX06.pdb
A0A0K8P6T7.pdb	G8GER6.pdb
A0A0K8P6T7.pdb	G9BY57.pdb
A0A0K8P6T7.pdb	P19833.pdb
A0A0K8P6T7.pdb	Q47RJ6.pdb
A0A0K8P6T7.pdb	Q47RJ7.pdb
A0A0K8P6T7.pdb	Q6A0I4.pdb
A0A0P0X0C0.pdb	A0A0P0X0C0.pdb
A0A0P0X0C0.pdb	A3AWH5.pdb
A0A0P0XCU3.pdb	A0A0P0XCU3.pdb
A0A0P0XCU3.pdb	F4IAG2.pdb
A0A0P0XCU3.pdb	Q43846.pdb
A0A0S2GKZ1.pdb	A0A0S2GKZ1.pdb
A0A0S2GKZ1.pdb	A0A1Y2IY60.pdb
A0A0U4EBH5.pdb	A0A0U4EBH5.pdb
A0A109PTH9.pdb	A0A109PTH9.pdb
A0A109PTH9.pdb	A0A0X9SHN5.pdb
A0A109PTH9.pdb	P31206.pdb
A0A142I740.pdb	A0A142I740.pdb
A0A162J452.pdb	A0A162J452.pdb
A0A1B0GUY1.pdb	A0A1B0GUY1.pdb
A0A1B0GWB2.pdb	A0A1B0GWB2.pdb
A0A1B1J8Z2.pdb	A0A1B1J8Z2.pdb
A0A1D6F5N5.pdb	A0A1D6F5N5.pdb
A0A1D9BZF0.pdb	A0A1D9BZF0.pdb
A0A1L3THR9.pdb	A0A1L3THR9.pdb
A0A1L8G016.pdb	A0A1L8G016.pdb
A0A1L8G016.pdb	B3DH20.pdb
A0A1L8G016.pdb	O88978.pdb
A0A1L8G016.pdb	Q1RMR5.pdb
A0A1P8AW69.pdb	A0A1P8AW69.pdb
A0A1P8B8F8.pdb	A0A1P8B8F8.pdb
A0A1S4GYH6.pdb	A0A1S4GYH6.pdb
A0A1S6EK91.pdb	A0A1S6EK91.pdb
A0A1S6EK91.pdb	A0A1S6EK92.pdb
A0A1U8QFC3.pdb	A0A1U8QFC3.pdb
A0A1U9VX91.pdb	A0A1U9VX91.pdb
A0A1Y1C7S2.pdb	A0A1Y1C7S2.pdb
A0A1Z4F647.pdb	A0A1Z4F647.pdb
A0A242DI27.pdb	A0A242DI27.pdb
A0A242DI27.pdb	A0A5P3XKL4.pdb
A0A242DI27.pdb	A0A5P3XKQ1.pdb
A0A242DI27.pdb	P04958.pdb
A0A286LEZ8.pdb	A0A286LEZ8.pdb
A0A286LEZ8.pdb	P0DPA6.pdb
A0A2J6RX17.pdb	A0A2J6RX17.pdb
A0A2R2Z574.pdb	A0A2R2Z574.pdb
A0A2R2Z574.pdb	A0A2R2Z564.pdb
A0A2R2Z574.pdb	A0A2R2Z575.pdb
A0A2R2Z574.pdb	A0A2R3ZVF5.pdb
A0A2R2Z574.pdb	A0A6B9QR77.pdb
A0A2R2Z574.pdb	A0A6G7KUY0.pdb
A0A2R2Z574.pdb	A0A7M2BSJ2.pdb
A0A2R2Z574.pdb	A0A7M2BSK1.pdb
A0A2R2Z574.pdb	A0A7M2BSW8.pdb
A0A2R2Z574.pdb	A0A7M2BU60.pdb
A0A2R2Z574.pdb	L7NCP9.pdb
A0A2R2Z574.pdb	L7NCQ4.pdb
A0A2R2Z574.pdb	L7NCR0.pdb
A0A2R2Z574.pdb	L7NCR1.pdb
A0A2R2Z574.pdb	L7NCS1.pdb
A0A2R2Z574.pdb	Q9AT28.pdb
A0A2R2Z574.pdb	T2FFK2.pdb
A0A2R8QPS5.pdb	A0A2R8QPS5.pdb
A0A2V5GVB6.pdb	A0A2V5GVB6.pdb
A0A2V5GVB6.pdb	A0A2I1D2N1.pdb
A0A2V5GVB6.pdb	A3PRU3.pdb
A0A2V5GVB6.pdb	A5VVL2.pdb
A0A2V5GVB6.pdb	A6WYS5.pdb
A0A2V5GVB6.pdb	A8MY62.pdb
A0A2V5GVB6.pdb	A9MCM7.pdb
A0A2V5GVB6.pdb	A9WVV8.pdb
A0A2V5GVB6.pdb	B2SD81.pdb
A0A2V5GVB6.pdb	B9KTA6.pdb
A0A2V5GVB6.pdb	C0RM93.pdb
A0A2V5GVB6.pdb	Q2YLB4.pdb
A0A2V5GVB6.pdb	Q3IX78.pdb
A0A2V5GVB6.pdb	Q579G4.pdb
A0A2V5GVB6.pdb	Q5FRJ7.pdb
A0A2V5GVB6.pdb	Q8FV99.pdb
A0A2V5GVB6.pdb	Q8YD27.pdb
A0A2V5GVB6.pdb	Q9ZBA9.pdb
A0A2Z6UD27.pdb	A0A2Z6UD27.pdb
A0A345BJN8.pdb	A0A345BJN8.pdb
A0A384JZ02.pdb	A0A384JZ02.pdb
A0A391NKV7.pdb	A0A391NKV7.pdb
A0A391NKV7.pdb	A0A391NGM7.pdb
A0A391NKV7.pdb	P14532.pdb
A0A391NKV7.pdb	P55929.pdb
A0A391NKV7.pdb	Q49128.pdb
A0A391NKV7.pdb	Q50233.pdb
A0A391NKV7.pdb	Q50426.pdb
A0A3D9VCI6.pdb	A0A3D9VCI6.pdb
A0A3D9VCI6.pdb	C6XZB6.pdb
A0A3D9VCI6.pdb	P0CZ00.pdb
A0A3D9VCI6.pdb	P0CZ01.pdb
A0A3D9VCI6.pdb	Q59288.pdb
A0A3D9VCI6.pdb	Q59801.pdb
A0A3D9VCI6.pdb	T2KNA3.pdb
A0A481WQK1.pdb	A0A481WQK1.pdb
A0A4P8GEB4.pdb	A0A4P8GEB4.pdb
A0A4Q7JG83.pdb	A0A4Q7JG83.pdb
A0A4Q7JJ79.pdb	A0A4Q7JJ79.pdb
A0A4Q7K4T8.pdb	A0A4Q7K4T8.pdb
A0A4Q7K4T8.pdb	J4KL74.pdb
A0A4Q7K4T8.pdb	J4VU52.pdb
A0A5F9C6I2.pdb	A0A5F9C6I2.pdb
A0A5J6BJT3.pdb	A0A5J6BJT3.pdb
A0A5K1K8H0.pdb	A0A5K1K8H0.pdb
A0A5N6UV50.pdb	A0A5N6UV50.pdb
A0A5N6UV50.pdb	A0A1C9CXI1.pdb
A0A5N6UV50.pdb	A0A384JJB6.pdb
A0A5N6UV50.pdb	A0A384K4U6.pdb
A0A5N6UV50.pdb	A0A5N6UX39.pdb
A0A5N6UV50.pdb	B2ADG1.pdb
A0A5N6UV50.pdb	B2AVF1.pdb
A0A5N6UV50.pdb	G2QCJ3.pdb
A0A5N6UV50.pdb	G2QZK6.pdb
A0A5N6UV50.pdb	G2RB73.pdb
A0A5N6UV50.pdb	Q00023.pdb
A0A5N6UV50.pdb	Q7RWN7.pdb
A0A5N6UV50.pdb	Q7S439.pdb
A0A5N6V3W5.pdb	A0A5N6V3W5.pdb
A0A6C7EEG6.pdb	A0A6C7EEG6.pdb
A0A6C7EEG6.pdb	A0ZZH6.pdb
A0A6C7EEG6.pdb	D9TT09.pdb
A0A6C7EEG6.pdb	E4PMA5.pdb
A0A6C7EEG6.pdb	O05242.pdb
A0A6C7EEG6.pdb	P10249.pdb
A0A6C7EEG6.pdb	P29093.pdb
A0A6C7EEG6.pdb	P33910.pdb
A0A6C7EEG6.pdb	Q45101.pdb
A0A6C7EEG6.pdb	Q59495.pdb
A0A7D5JNZ7.pdb	A0A7D5JNZ7.pdb
A0A7D5JNZ7.pdb	A5XB26.pdb
A0A7D5JNZ7.pdb	B8XC04.pdb
A0A7D5JNZ7.pdb	H7FWB6.pdb
A0A7D5JNZ7.pdb	Q76CE6.pdb
A0A7D5JNZ7.pdb	Q76CE8.pdb
A0A7U9P668.pdb	A0A7U9P668.pdb
A0AIA4.pdb	A0AIA4.pdb
A0AUS0.pdb	A0AUS0.pdb
A0AUS0.pdb	Q5FVN8.pdb
A0AUS0.pdb	Q5ZMC3.pdb
A0AUS0.pdb	Q8N9V3.pdb
A0AUS0.pdb	Q9D0I6.pdb
A0JMP0.pdb	A0JMP0.pdb
A0JMP0.pdb	F1NZI4.pdb
A0JMP0.pdb	Q32M88.pdb
A0JMP0.pdb	Q54KX5.pdb
A0JMP0.pdb	Q8BP56.pdb
A0K4Z6.pdb	A0K4Z6.pdb
A0K4Z6.pdb	A1V1U3.pdb
A0K4Z6.pdb	A2S9M1.pdb
A0K4Z6.pdb	A3MMH2.pdb
A0K4Z6.pdb	A3NYN0.pdb
A0K4Z6.pdb	A4JBW6.pdb
A0K4Z6.pdb	A5IBD8.pdb
A0K4Z6.pdb	A5W8Z1.pdb
A0K4Z6.pdb	A6UDD3.pdb
A0K4Z6.pdb	A6V6F5.pdb
A0K4Z6.pdb	A9AFM6.pdb
A0K4Z6.pdb	A9I714.pdb
A0K4Z6.pdb	B0KGU6.pdb
A0K4Z6.pdb	B0T816.pdb
A0K4Z6.pdb	B1J390.pdb
A0K4Z6.pdb	B1JWJ3.pdb
A0K4Z6.pdb	B1YTZ1.pdb
A0K4Z6.pdb	B2SM18.pdb
A0K4Z6.pdb	B2UJ73.pdb
A0K4Z6.pdb	B3PWZ9.pdb
A0K4Z6.pdb	B3QB98.pdb
A0K4Z6.pdb	B4ECX5.pdb
A0K4Z6.pdb	B5ZZA8.pdb
A0K4Z6.pdb	B7VA96.pdb
A0K4Z6.pdb	B8H072.pdb
A0K4Z6.pdb	B9JHZ9.pdb
A0K4Z6.pdb	C3M930.pdb
A0K4Z6.pdb	O09173.pdb
A0K4Z6.pdb	Q00667.pdb
A0K4Z6.pdb	Q02LF6.pdb
A0K4Z6.pdb	Q07T66.pdb
A0K4Z6.pdb	Q0BHW3.pdb
A0K4Z6.pdb	Q0K0L8.pdb
A0K4Z6.pdb	Q13CD3.pdb
A0K4Z6.pdb	Q1BYQ6.pdb
A0K4Z6.pdb	Q1D8L9.pdb
A0K4Z6.pdb	Q1I500.pdb
A0K4Z6.pdb	Q1MI52.pdb
A0K4Z6.pdb	Q1QPR8.pdb
A0K4Z6.pdb	Q21AX5.pdb
A0K4Z6.pdb	Q2J1P2.pdb
A0K4Z6.pdb	Q2K9E5.pdb
A0K4Z6.pdb	Q2KYC8.pdb
A0K4Z6.pdb	Q2NYM7.pdb
A0K4Z6.pdb	Q2SYQ6.pdb
A0K4Z6.pdb	Q39J54.pdb
A0K4Z6.pdb	Q3BYE8.pdb
A0K4Z6.pdb	Q3JPA3.pdb
A0K4Z6.pdb	Q3KHV3.pdb
A0K4Z6.pdb	Q46UA4.pdb
A0K4Z6.pdb	Q48GS7.pdb
A0K4Z6.pdb	Q4KI35.pdb
A0K4Z6.pdb	Q4UZI9.pdb
A0K4Z6.pdb	Q4WHT9.pdb
A0K4Z6.pdb	Q4ZR64.pdb
A0K4Z6.pdb	Q54QI4.pdb
A0K4Z6.pdb	Q5GVE9.pdb
A0K4Z6.pdb	Q5RF05.pdb
A0K4Z6.pdb	Q5VRH4.pdb
A0K4Z6.pdb	Q5WX50.pdb
A0K4Z6.pdb	Q5X5S2.pdb
A0K4Z6.pdb	Q62I34.pdb
A0K4Z6.pdb	Q63RD3.pdb
A0K4Z6.pdb	Q6EMI9.pdb
A0K4Z6.pdb	Q6N0T9.pdb
A0K4Z6.pdb	Q7VUG2.pdb
A0K4Z6.pdb	Q7W189.pdb
A0K4Z6.pdb	Q7WNZ3.pdb
A0K4Z6.pdb	Q828S5.pdb
A0K4Z6.pdb	Q87Z79.pdb
A0K4Z6.pdb	Q88E47.pdb
A0K4Z6.pdb	Q89XH1.pdb
A0K4Z6.pdb	Q8PDA2.pdb
A0K4Z6.pdb	Q8PQ74.pdb
A0K4Z6.pdb	Q8XRZ0.pdb
A0K4Z6.pdb	Q93099.pdb
A0K4Z6.pdb	Q983J4.pdb
A0K4Z6.pdb	Q9A5B8.pdb
A0K4Z6.pdb	Q9S2B5.pdb
A0K4Z6.pdb	Q9S4T0.pdb
A0K4Z6.pdb	Q9VKJ0.pdb
A0K4Z6.pdb	Q9X4F5.pdb
A0K4Z6.pdb	Q9X4G0.pdb
A0K4Z6.pdb	Q9Y041.pdb
A0K4Z6.pdb	Q9ZRA2.pdb
A0P8X0.pdb	A0P8X0.pdb
A0PQ29.pdb	A0PQ29.pdb
A0QSY0.pdb	A0QSY0.pdb
A0QSY0.pdb	P05530.pdb
A0QTP6.pdb	A0QTP6.pdb
A0QTP6.pdb	P9WGL4.pdb
A0QTP6.pdb	P9WGL5.pdb
A0QUV5.pdb	A0QUV5.pdb
A0QUV5.pdb	B0UPF4.pdb
A0QUV5.pdb	P9WJZ0.pdb
A0QUV5.pdb	P9WJZ1.pdb
A0R022.pdb	A0R022.pdb
A0R022.pdb	B8H0A0.pdb
A0R022.pdb	G3XD46.pdb
A0R022.pdb	L0T911.pdb
A0R022.pdb	O32032.pdb
A0R022.pdb	O85297.pdb
A0R022.pdb	P08149.pdb
A0R022.pdb	P0A0U8.pdb
