Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step
GPX_Neisseria,meningitidis@GSH,0,33,1,1
GPX_Neisseria,meningitidis@GSH,0,34,0,0
GPX_Neisseria,meningitidis@GSH,0,34,1,1
GPX_Neisseria,meningitidis@GSH,0,35,0,0
GPX_Neisseria,meningitidis@GSH,0,35,1,1
GPX_Neisseria,meningitidis@GSH,0,36,0,0
GPX_Neisseria,meningitidis@GSH,0,36,1,1
GPX_Neisseria,meningitidis@GSH,0,37,0,0
GPX_Neisseria,meningitidis@GSH,0,37,1,1
GPX_Neisseria,meningitidis@GSH,0,38,0,0
GPX_Neisseria,meningitidis@GSH,0,38,1,1
GPX_Neisseria,meningitidis@GSH,0,39,0,0
GPX_Neisseria,meningitidis@GSH,0,39,1,1
GPX_Neisseria,meningitidis@GSH,0,40,0,0
GPX_Neisseria,meningitidis@GSH,0,40,1,1
GPX_Neisseria,meningitidis@GSH,0,41,0,0
GPX_Neisseria,meningitidis@GSH,0,41,1,1
GPX_Neisseria,meningitidis@GSH,0,42,0,0
GPX_Neisseria,meningitidis@GSH,0,42,1,1
GPX_Neisseria,meningitidis@GSH,0,43,0,0
GPX_Neisseria,meningitidis@GSH,0,43,1,1
GPX_Neisseria,meningitidis@GSH,0,44,0,0
GPX_Neisseria,meningitidis@GSH,0,44,1,1
GPX_Neisseria,meningitidis@GSH,0,45,0,0
GPX_Neisseria,meningitidis@GSH,0,45,1,1
GPX_Neisseria,meningitidis@GSH,0,46,0,0
GPX_Neisseria,meningitidis@GSH,0,46,1,1
GPX_Neisseria,meningitidis@GSH,0,47,0,0
GPX_Neisseria,meningitidis@GSH,0,47,1,1
GPX_Neisseria,meningitidis@GSH,0,48,0,0
GPX_Neisseria,meningitidis@GSH,0,48,1,1
GPX_Neisseria,meningitidis@GSH,0,49,0,0
GPX_Neisseria,meningitidis@GSH,0,49,1,1
GPX_Neisseria,meningitidis@GSH,0,50,0,0
GPX_Neisseria,meningitidis@GSH,0,50,1,1
GPX_Neisseria,meningitidis@GSH,0,51,0,0
GPX_Neisseria,meningitidis@GSH,0,51,1,1
GPX_Neisseria,meningitidis@GSH,0,52,0,0
GPX_Neisseria,meningitidis@GSH,0,52,1,1
GPX_Neisseria,meningitidis@GSH,0,53,0,0
GPX_Neisseria,meningitidis@GSH,0,53,1,1
GPX_Neisseria,meningitidis@GSH,0,54,0,0
GPX_Neisseria,meningitidis@GSH,0,54,1,1
GPX_Neisseria,meningitidis@GSH,0,55,0,0
GPX_Neisseria,meningitidis@GSH,0,55,1,1
GPX_Neisseria,meningitidis@GSH,0,56,0,0
GPX_Neisseria,meningitidis@GSH,0,56,1,1
GPX_Neisseria,meningitidis@GSH,0,57,0,0
GPX_Neisseria,meningitidis@GSH,0,57,1,1
GPX_Neisseria,meningitidis@GSH,0,58,0,0
GPX_Neisseria,meningitidis@GSH,0,58,1,1
GPX_Neisseria,meningitidis@GSH,0,59,0,0
GPX_Neisseria,meningitidis@GSH,0,59,1,1
GPX_Neisseria,meningitidis@GSH,0,60,0,0
GPX_Neisseria,meningitidis@GSH,0,60,1,1
GPX_Neisseria,meningitidis@GSH,0,61,0,0
GPX_Neisseria,meningitidis@GSH,0,61,1,1
GPX_Neisseria,meningitidis@GSH,0,62,0,0
GPX_Neisseria,meningitidis@GSH,0,62,1,1
GPX_Neisseria,meningitidis@GSH,0,63,0,0
GPX_Neisseria,meningitidis@GSH,0,63,1,1
GPX_Neisseria,meningitidis@GSH,0,64,0,0
GPX_Neisseria,meningitidis@GSH,0,64,1,1
GPX_Neisseria,meningitidis@GSH,0,65,0,0
GPX_Neisseria,meningitidis@GSH,0,65,1,1
GPX_Neisseria,meningitidis@GSH,0,66,0,0
GPX_Neisseria,meningitidis@GSH,0,66,1,1
GPX_Neisseria,meningitidis@GSH,0,67,0,0
GPX_Neisseria,meningitidis@GSH,0,67,1,1
GPX_Neisseria,meningitidis@GSH,0,68,0,0
GPX_Neisseria,meningitidis@GSH,0,68,1,1
GPX_Neisseria,meningitidis@GSH,0,69,0,0
GPX_Neisseria,meningitidis@GSH,0,69,1,1
GPX_Neisseria,meningitidis@GSH,0,70,0,0
GPX_Neisseria,meningitidis@GSH,0,70,1,1
GPX_Neisseria,meningitidis@GSH,0,71,0,0
GPX_Neisseria,meningitidis@GSH,0,71,1,1
GPX_Neisseria,meningitidis@GSH,0,72,0,0
GPX_Neisseria,meningitidis@GSH,0,72,1,1
GPX_Neisseria,meningitidis@GSH,0,73,0,0
GPX_Neisseria,meningitidis@GSH,0,73,1,1
GPX_Neisseria,meningitidis@GSH,0,74,0,0
GPX_Neisseria,meningitidis@GSH,0,74,1,1
GPX_Neisseria,meningitidis@GSH,0,75,0,0
GPX_Neisseria,meningitidis@GSH,0,75,1,1
GPX_Neisseria,meningitidis@GSH,0,76,0,0
GPX_Neisseria,meningitidis@GSH,0,76,1,1
GPX_Neisseria,meningitidis@GSH,0,77,0,0
GPX_Neisseria,meningitidis@GSH,0,77,1,1
GPX_Neisseria,meningitidis@GSH,0,78,0,0
GPX_Neisseria,meningitidis@GSH,0,78,1,1
GPX_Neisseria,meningitidis@GSH,0,79,0,0
GPX_Neisseria,meningitidis@GSH,0,79,1,1
GPX_Neisseria,meningitidis@GSH,0,80,0,0
GPX_Neisseria,meningitidis@GSH,0,80,1,1
GPX_Neisseria,meningitidis@GSH,0,81,0,0
GPX_Neisseria,meningitidis@GSH,0,81,1,1
GPX_Neisseria,meningitidis@GSH,0,82,0,0
GPX_Neisseria,meningitidis@GSH,0,82,1,1
GPX_Neisseria,meningitidis@GSH,0,83,0,0
GPX_Neisseria,meningitidis@GSH,0,83,1,1
GPX_Neisseria,meningitidis@GSH,0,84,0,0
GPX_Neisseria,meningitidis@GSH,0,84,1,1
GPX_Neisseria,meningitidis@GSH,0,85,0,0
GPX_Neisseria,meningitidis@GSH,0,85,1,1
GPX_Neisseria,meningitidis@GSH,0,86,0,0
GPX_Neisseria,meningitidis@GSH,0,86,1,1
GPX_Neisseria,meningitidis@GSH,0,87,0,0
GPX_Neisseria,meningitidis@GSH,0,87,1,1
GPX_Neisseria,meningitidis@GSH,0,88,0,0
GPX_Neisseria,meningitidis@GSH,0,88,1,1
GPX_Neisseria,meningitidis@GSH,0,89,0,0
GPX_Neisseria,meningitidis@GSH,0,89,1,1
GPX_Neisseria,meningitidis@GSH,0,90,0,0
GPX_Neisseria,meningitidis@GSH,0,90,1,1
GPX_Neisseria,meningitidis@GSH,0,91,0,0
GPX_Neisseria,meningitidis@GSH,0,91,1,1
GPX_Neisseria,meningitidis@GSH,0,92,0,0
GPX_Neisseria,meningitidis@GSH,0,92,1,1
GPX_Neisseria,meningitidis@GSH,0,93,0,0
GPX_Neisseria,meningitidis@GSH,0,93,1,1
GPX_Neisseria,meningitidis@GSH,0,94,0,0
GPX_Neisseria,meningitidis@GSH,0,94,1,1
GPX_Neisseria,meningitidis@GSH,0,95,0,0
GPX_Neisseria,meningitidis@GSH,0,95,1,1
GPX_Neisseria,meningitidis@GSH,1,1,0,0
GPX_Neisseria,meningitidis@GSH,1,1,1,1
GPX_Neisseria,meningitidis@GSH,1,1,2,3
GPX_Neisseria,meningitidis@GSH,1,1,3,5
GPX_Neisseria,meningitidis@GSH,1,1,4,6
GPX_Neisseria,meningitidis@GSH,1,1,5,7
GPX_Neisseria,meningitidis@GSH,1,1,6,9
GPX_Neisseria,meningitidis@GSH,1,1,7,10
GPX_Neisseria,meningitidis@GSH,1,1,8,13
GPX_Neisseria,meningitidis@GSH,1,1,9,15
GPX_Neisseria,meningitidis@GSH,1,1,10,17
GPX_Neisseria,meningitidis@GSH,1,1,11,24
GPX_Neisseria,meningitidis@GSH,1,1,12,26
GPX_Neisseria,meningitidis@GSH,1,1,13,29
GPX_Neisseria,meningitidis@GSH,1,1,14,31
GPX_Neisseria,meningitidis@GSH,1,1,15,32
GPX_Neisseria,meningitidis@GSH,1,1,16,35
GPX_Neisseria,meningitidis@GSH,1,1,17,36
GPX_Neisseria,meningitidis@GSH,1,1,18,38
GPX_Neisseria,meningitidis@GSH,1,1,19,39
GPX_Neisseria,meningitidis@GSH,1,1,20,47
GPX_Neisseria,meningitidis@GSH,1,1,21,48
GPX_Neisseria,meningitidis@GSH,1,1,22,52
GPX_Neisseria,meningitidis@GSH,1,1,23,54
GPX_Neisseria,meningitidis@GSH,1,1,24,56
GPX_Neisseria,meningitidis@GSH,1,1,25,66
GPX_Neisseria,meningitidis@GSH,1,1,26,72
GPX_Neisseria,meningitidis@GSH,1,1,27,78
GPX_Neisseria,meningitidis@GSH,1,1,28,79
GPX_Neisseria,meningitidis@GSH,1,1,29,81
GPX_Neisseria,meningitidis@GSH,1,1,30,85
GPX_Neisseria,meningitidis@GSH,1,1,31,94
GPX_Neisseria,meningitidis@GSH,1,1,32,96
GPX_Neisseria,meningitidis@GSH,1,2,0,0
GPX_Neisseria,meningitidis@GSH,1,2,1,1
GPX_Neisseria,meningitidis@GSH,1,2,2,2
GPX_Neisseria,meningitidis@GSH,1,2,3,7
GPX_Neisseria,meningitidis@GSH,1,2,4,8
GPX_Neisseria,meningitidis@GSH,1,2,5,10
GPX_Neisseria,meningitidis@GSH,1,2,6,11
GPX_Neisseria,meningitidis@GSH,1,2,7,14
GPX_Neisseria,meningitidis@GSH,1,2,8,21
GPX_Neisseria,meningitidis@GSH,1,2,9,26
GPX_Neisseria,meningitidis@GSH,1,2,10,30
GPX_Neisseria,meningitidis@GSH,1,2,11,33
GPX_Neisseria,meningitidis@GSH,1,2,12,34
GPX_Neisseria,meningitidis@GSH,1,2,13,37
GPX_Neisseria,meningitidis@GSH,1,2,14,40
GPX_Neisseria,meningitidis@GSH,1,2,15,42
GPX_Neisseria,meningitidis@GSH,1,2,16,43
GPX_Neisseria,meningitidis@GSH,1,2,17,44
GPX_Neisseria,meningitidis@GSH,1,2,18,46
GPX_Neisseria,meningitidis@GSH,1,2,19,48
GPX_Neisseria,meningitidis@GSH,1,2,20,49
GPX_Neisseria,meningitidis@GSH,1,2,21,70
GPX_Neisseria,meningitidis@GSH,1,2,22,71
GPX_Neisseria,meningitidis@GSH,1,2,23,77
GPX_Neisseria,meningitidis@GSH,1,2,24,85
GPX_Neisseria,meningitidis@GSH,1,2,25,87
GPX_Neisseria,meningitidis@GSH,1,2,26,89
GPX_Neisseria,meningitidis@GSH,1,2,27,90
GPX_Neisseria,meningitidis@GSH,1,2,28,91
GPX_Neisseria,meningitidis@GSH,1,2,29,92
GPX_Neisseria,meningitidis@GSH,1,2,30,93
GPX_Neisseria,meningitidis@GSH,1,2,31,100
GPX_Neisseria,meningitidis@GSH,1,3,0,0
GPX_Neisseria,meningitidis@GSH,1,3,1,1
GPX_Neisseria,meningitidis@GSH,1,3,2,4
GPX_Neisseria,meningitidis@GSH,1,3,3,14
GPX_Neisseria,meningitidis@GSH,1,3,4,17
GPX_Neisseria,meningitidis@GSH,1,3,5,18
GPX_Neisseria,meningitidis@GSH,1,3,6,22
GPX_Neisseria,meningitidis@GSH,1,3,7,24
GPX_Neisseria,meningitidis@GSH,1,3,8,25
GPX_Neisseria,meningitidis@GSH,1,3,9,28
GPX_Neisseria,meningitidis@GSH,1,3,10,29
GPX_Neisseria,meningitidis@GSH,1,3,11,30
GPX_Neisseria,meningitidis@GSH,1,3,12,33
GPX_Neisseria,meningitidis@GSH,1,3,13,35
GPX_Neisseria,meningitidis@GSH,1,3,14,36
GPX_Neisseria,meningitidis@GSH,1,3,15,38
GPX_Neisseria,meningitidis@GSH,1,3,16,39
GPX_Neisseria,meningitidis@GSH,1,3,17,41
GPX_Neisseria,meningitidis@GSH,1,3,18,44
GPX_Neisseria,meningitidis@GSH,1,3,19,47
GPX_Neisseria,meningitidis@GSH,1,3,20,48
GPX_Neisseria,meningitidis@GSH,1,3,21,50
GPX_Neisseria,meningitidis@GSH,1,3,22,52
GPX_Neisseria,meningitidis@GSH,1,3,23,53
GPX_Neisseria,meningitidis@GSH,1,3,24,54
GPX_Neisseria,meningitidis@GSH,1,3,25,58
GPX_Neisseria,meningitidis@GSH,1,3,26,61
GPX_Neisseria,meningitidis@GSH,1,3,27,67
GPX_Neisseria,meningitidis@GSH,1,3,28,68
GPX_Neisseria,meningitidis@GSH,1,3,29,70
GPX_Neisseria,meningitidis@GSH,1,3,30,75
GPX_Neisseria,meningitidis@GSH,1,3,31,76
GPX_Neisseria,meningitidis@GSH,1,3,32,79
GPX_Neisseria,meningitidis@GSH,1,3,33,81
GPX_Neisseria,meningitidis@GSH,1,3,34,89
GPX_Neisseria,meningitidis@GSH,1,3,35,90
GPX_Neisseria,meningitidis@GSH,1,3,36,91
GPX_Neisseria,meningitidis@GSH,1,4,0,0
GPX_Neisseria,meningitidis@GSH,1,4,1,1
GPX_Neisseria,meningitidis@GSH,1,4,2,9
GPX_Neisseria,meningitidis@GSH,1,4,3,10
GPX_Neisseria,meningitidis@GSH,1,4,4,11
GPX_Neisseria,meningitidis@GSH,1,4,5,16
GPX_Neisseria,meningitidis@GSH,1,4,6,19
GPX_Neisseria,meningitidis@GSH,1,4,7,24
GPX_Neisseria,meningitidis@GSH,1,4,8,30
GPX_Neisseria,meningitidis@GSH,1,4,9,31
GPX_Neisseria,meningitidis@GSH,1,4,10,33
GPX_Neisseria,meningitidis@GSH,1,4,11,37
GPX_Neisseria,meningitidis@GSH,1,4,12,39
GPX_Neisseria,meningitidis@GSH,1,4,13,49
GPX_Neisseria,meningitidis@GSH,1,4,14,51
GPX_Neisseria,meningitidis@GSH,1,4,15,52
GPX_Neisseria,meningitidis@GSH,1,4,16,55
GPX_Neisseria,meningitidis@GSH,1,4,17,56
GPX_Neisseria,meningitidis@GSH,1,4,18,59
GPX_Neisseria,meningitidis@GSH,1,4,19,60
GPX_Neisseria,meningitidis@GSH,1,4,20,65
GPX_Neisseria,meningitidis@GSH,1,4,21,76
GPX_Neisseria,meningitidis@GSH,1,4,22,78
GPX_Neisseria,meningitidis@GSH,1,4,23,80
GPX_Neisseria,meningitidis@GSH,1,4,24,84
GPX_Neisseria,meningitidis@GSH,1,4,25,86
GPX_Neisseria,meningitidis@GSH,1,4,26,91
GPX_Neisseria,meningitidis@GSH,1,4,27,93
GPX_Neisseria,meningitidis@GSH,1,4,28,95
GPX_Neisseria,meningitidis@GSH,1,4,29,97
GPX_Neisseria,meningitidis@GSH,1,4,30,99
GPX_Neisseria,meningitidis@GSH,1,5,0,0
GPX_Neisseria,meningitidis@GSH,1,5,1,1
GPX_Neisseria,meningitidis@GSH,1,5,2,6
GPX_Neisseria,meningitidis@GSH,1,5,3,7
GPX_Neisseria,meningitidis@GSH,1,5,4,8
GPX_Neisseria,meningitidis@GSH,1,5,5,9
GPX_Neisseria,meningitidis@GSH,1,5,6,11
GPX_Neisseria,meningitidis@GSH,1,5,7,14
GPX_Neisseria,meningitidis@GSH,1,5,8,15
GPX_Neisseria,meningitidis@GSH,1,5,9,16
GPX_Neisseria,meningitidis@GSH,1,5,10,17
GPX_Neisseria,meningitidis@GSH,1,5,11,18
GPX_Neisseria,meningitidis@GSH,1,5,12,19
GPX_Neisseria,meningitidis@GSH,1,5,13,20
GPX_Neisseria,meningitidis@GSH,1,5,14,22
GPX_Neisseria,meningitidis@GSH,1,5,15,23
GPX_Neisseria,meningitidis@GSH,1,5,16,30
GPX_Neisseria,meningitidis@GSH,1,5,17,33
GPX_Neisseria,meningitidis@GSH,1,5,18,38
GPX_Neisseria,meningitidis@GSH,1,5,19,39
GPX_Neisseria,meningitidis@GSH,1,5,20,40
GPX_Neisseria,meningitidis@GSH,1,5,21,43
GPX_Neisseria,meningitidis@GSH,1,5,22,45
GPX_Neisseria,meningitidis@GSH,1,5,23,54
GPX_Neisseria,meningitidis@GSH,1,5,24,55
GPX_Neisseria,meningitidis@GSH,1,5,25,57
GPX_Neisseria,meningitidis@GSH,1,5,26,59
GPX_Neisseria,meningitidis@GSH,1,5,27,60
GPX_Neisseria,meningitidis@GSH,1,5,28,66
GPX_Neisseria,meningitidis@GSH,1,5,29,67
GPX_Neisseria,meningitidis@GSH,1,5,30,68
GPX_Neisseria,meningitidis@GSH,1,5,31,69
GPX_Neisseria,meningitidis@GSH,1,5,32,70
GPX_Neisseria,meningitidis@GSH,1,5,33,71
GPX_Neisseria,meningitidis@GSH,1,5,34,72
GPX_Neisseria,meningitidis@GSH,1,5,35,74
GPX_Neisseria,meningitidis@GSH,1,5,36,75
GPX_Neisseria,meningitidis@GSH,1,5,37,78
GPX_Neisseria,meningitidis@GSH,1,5,38,81
GPX_Neisseria,meningitidis@GSH,1,5,39,83
GPX_Neisseria,meningitidis@GSH,1,5,40,84
GPX_Neisseria,meningitidis@GSH,1,5,41,89
GPX_Neisseria,meningitidis@GSH,1,5,42,90
GPX_Neisseria,meningitidis@GSH,1,5,43,97
GPX_Neisseria,meningitidis@GSH,1,5,44,99
GPX_Neisseria,meningitidis@GSH,1,5,45,100
GPX_Neisseria,meningitidis@GSH,1,6,0,0
GPX_Neisseria,meningitidis@GSH,1,6,1,1
GPX_Neisseria,meningitidis@GSH,1,6,2,2
GPX_Neisseria,meningitidis@GSH,1,6,3,5
GPX_Neisseria,meningitidis@GSH,1,6,4,6
GPX_Neisseria,meningitidis@GSH,1,6,5,17
GPX_Neisseria,meningitidis@GSH,1,6,6,21
GPX_Neisseria,meningitidis@GSH,1,6,7,22
GPX_Neisseria,meningitidis@GSH,1,6,8,23
GPX_Neisseria,meningitidis@GSH,1,6,9,25
GPX_Neisseria,meningitidis@GSH,1,6,10,30
GPX_Neisseria,meningitidis@GSH,1,6,11,33
GPX_Neisseria,meningitidis@GSH,1,6,12,35
GPX_Neisseria,meningitidis@GSH,1,6,13,36
GPX_Neisseria,meningitidis@GSH,1,6,14,41
GPX_Neisseria,meningitidis@GSH,1,6,15,50
GPX_Neisseria,meningitidis@GSH,1,6,16,54
GPX_Neisseria,meningitidis@GSH,1,6,17,55
GPX_Neisseria,meningitidis@GSH,1,6,18,57
GPX_Neisseria,meningitidis@GSH,1,6,19,58
GPX_Neisseria,meningitidis@GSH,1,6,20,60
GPX_Neisseria,meningitidis@GSH,1,6,21,61
GPX_Neisseria,meningitidis@GSH,1,6,22,62
GPX_Neisseria,meningitidis@GSH,1,6,23,64
GPX_Neisseria,meningitidis@GSH,1,6,24,68
GPX_Neisseria,meningitidis@GSH,1,6,25,69
GPX_Neisseria,meningitidis@GSH,1,6,26,71
GPX_Neisseria,meningitidis@GSH,1,6,27,72
GPX_Neisseria,meningitidis@GSH,1,6,28,79
GPX_Neisseria,meningitidis@GSH,1,6,29,80
GPX_Neisseria,meningitidis@GSH,1,6,30,81
GPX_Neisseria,meningitidis@GSH,1,6,31,82
GPX_Neisseria,meningitidis@GSH,1,6,32,83
GPX_Neisseria,meningitidis@GSH,1,6,33,84
GPX_Neisseria,meningitidis@GSH,1,6,34,87
GPX_Neisseria,meningitidis@GSH,1,6,35,88
GPX_Neisseria,meningitidis@GSH,1,6,36,92
GPX_Neisseria,meningitidis@GSH,1,6,37,93
GPX_Neisseria,meningitidis@GSH,1,6,38,96
GPX_Neisseria,meningitidis@GSH,1,7,0,0
GPX_Neisseria,meningitidis@GSH,1,7,1,1
GPX_Neisseria,meningitidis@GSH,1,7,2,5
GPX_Neisseria,meningitidis@GSH,1,7,3,6
GPX_Neisseria,meningitidis@GSH,1,7,4,8
GPX_Neisseria,meningitidis@GSH,1,7,5,13
GPX_Neisseria,meningitidis@GSH,1,7,6,14
GPX_Neisseria,meningitidis@GSH,1,7,7,17
GPX_Neisseria,meningitidis@GSH,1,7,8,22
GPX_Neisseria,meningitidis@GSH,1,7,9,63
GPX_Neisseria,meningitidis@GSH,1,7,10,64
GPX_Neisseria,meningitidis@GSH,1,7,11,66
GPX_Neisseria,meningitidis@GSH,1,7,12,72
GPX_Neisseria,meningitidis@GSH,1,7,13,80
GPX_Neisseria,meningitidis@GSH,1,7,14,91
GPX_Neisseria,meningitidis@GSH,1,7,15,92
GPX_Neisseria,meningitidis@GSH,1,7,16,94
GPX_Neisseria,meningitidis@GSH,1,7,17,95
GPX_Neisseria,meningitidis@GSH,1,8,0,0
GPX_Neisseria,meningitidis@GSH,1,8,1,2
GPX_Neisseria,meningitidis@GSH,1,8,2,3
GPX_Neisseria,meningitidis@GSH,1,8,3,4
GPX_Neisseria,meningitidis@GSH,1,8,4,5
GPX_Neisseria,meningitidis@GSH,1,8,5,7
GPX_Neisseria,meningitidis@GSH,1,8,6,8
GPX_Neisseria,meningitidis@GSH,1,8,7,9
GPX_Neisseria,meningitidis@GSH,1,8,8,10
GPX_Neisseria,meningitidis@GSH,1,8,9,11
GPX_Neisseria,meningitidis@GSH,1,8,10,14
GPX_Neisseria,meningitidis@GSH,1,8,11,21
GPX_Neisseria,meningitidis@GSH,1,8,12,22
GPX_Neisseria,meningitidis@GSH,1,8,13,23
GPX_Neisseria,meningitidis@GSH,1,8,14,24
GPX_Neisseria,meningitidis@GSH,1,8,15,33
GPX_Neisseria,meningitidis@GSH,1,8,16,34
GPX_Neisseria,meningitidis@GSH,1,8,17,35
GPX_Neisseria,meningitidis@GSH,1,8,18,38
GPX_Neisseria,meningitidis@GSH,1,8,19,40
GPX_Neisseria,meningitidis@GSH,1,8,20,42
GPX_Neisseria,meningitidis@GSH,1,8,21,44
GPX_Neisseria,meningitidis@GSH,1,8,22,47
GPX_Neisseria,meningitidis@GSH,1,8,23,48
GPX_Neisseria,meningitidis@GSH,1,8,24,49
GPX_Neisseria,meningitidis@GSH,1,8,25,50
GPX_Neisseria,meningitidis@GSH,1,8,26,53
GPX_Neisseria,meningitidis@GSH,1,8,27,55
GPX_Neisseria,meningitidis@GSH,1,8,28,58
GPX_Neisseria,meningitidis@GSH,1,8,29,59
GPX_Neisseria,meningitidis@GSH,1,8,30,62
GPX_Neisseria,meningitidis@GSH,1,8,31,68
GPX_Neisseria,meningitidis@GSH,1,8,32,70
GPX_Neisseria,meningitidis@GSH,1,8,33,71
GPX_Neisseria,meningitidis@GSH,1,8,34,80
GPX_Neisseria,meningitidis@GSH,1,8,35,87
GPX_Neisseria,meningitidis@GSH,1,8,36,89
GPX_Neisseria,meningitidis@GSH,1,8,37,90
GPX_Neisseria,meningitidis@GSH,1,8,38,92
GPX_Neisseria,meningitidis@GSH,1,8,39,94
GPX_Neisseria,meningitidis@GSH,1,8,40,95
GPX_Neisseria,meningitidis@GSH,1,8,41,100
GPX_Neisseria,meningitidis@GSH,1,9,0,0
GPX_Neisseria,meningitidis@GSH,1,9,1,1
GPX_Neisseria,meningitidis@GSH,1,9,2,2
GPX_Neisseria,meningitidis@GSH,1,9,3,3
GPX_Neisseria,meningitidis@GSH,1,9,4,5
GPX_Neisseria,meningitidis@GSH,1,9,5,7
GPX_Neisseria,meningitidis@GSH,1,9,6,8
GPX_Neisseria,meningitidis@GSH,1,9,7,10
GPX_Neisseria,meningitidis@GSH,1,9,8,12
GPX_Neisseria,meningitidis@GSH,1,9,9,14
GPX_Neisseria,meningitidis@GSH,1,9,10,16
GPX_Neisseria,meningitidis@GSH,1,9,11,19
GPX_Neisseria,meningitidis@GSH,1,9,12,20
GPX_Neisseria,meningitidis@GSH,1,9,13,21
GPX_Neisseria,meningitidis@GSH,1,9,14,22
GPX_Neisseria,meningitidis@GSH,1,9,15,28
GPX_Neisseria,meningitidis@GSH,1,9,16,32
GPX_Neisseria,meningitidis@GSH,1,9,17,33
GPX_Neisseria,meningitidis@GSH,1,9,18,35
GPX_Neisseria,meningitidis@GSH,1,9,19,36
GPX_Neisseria,meningitidis@GSH,1,9,20,40
GPX_Neisseria,meningitidis@GSH,1,9,21,42
GPX_Neisseria,meningitidis@GSH,1,9,22,51
GPX_Neisseria,meningitidis@GSH,1,9,23,55
GPX_Neisseria,meningitidis@GSH,1,9,24,56
GPX_Neisseria,meningitidis@GSH,1,9,25,57
GPX_Neisseria,meningitidis@GSH,1,9,26,65
GPX_Neisseria,meningitidis@GSH,1,9,27,68
GPX_Neisseria,meningitidis@GSH,1,9,28,71
GPX_Neisseria,meningitidis@GSH,1,9,29,73
